Unnamed: 0,Material,Colour,Weight,Volume,Length,Width,Height,Functionality,Button,Lip,Fillability,Washability,Dismountability,Shape,Handle,name
1005,2,6,8,6,2,4,2,5,2,2,2,1,1,3,2,11
1006,5,12,3,6,2,4,3,5,2,2,2,1,1,3,2,11
1007,1,2,3,6,2,3,3,5,2,2,2,1,1,3,2,11
1020,2,12,7,6,3,4,2,5,2,2,2,1,1,3,2,11
1021,1,3,12,6,2,4,2,5,2,2,2,1,1,3,2,11
1022,1,1,9,6,2,5,2,5,2,2,2,1,1,3,2,11
1023,1,1,9,6,3,5,2,5,2,2,2,1,1,3,2,11
1024,3,10,8,6,2,5,2,5,2,2,2,1,1,3,2,11
1025,1,2,10,6,3,4,2,5,2,2,2,1,1,3,2,11
1026,1,3,8,6,3,5,2,5,2,2,2,1,1,3,2,11
1027,1,10,9,6,2,4,2,5,2,2,2,1,1,3,2,11
1028,1,10,10,6,3,4,2,5,2,2,2,1,1,3,2,11
1029,1,10,9,6,2,4,2,5,2,2,2,1,1,3,2,11
1030,1,5,10,6,3,5,2,5,2,2,2,1,1,3,2,11
1031,2,5,9,6,3,5,2,5,2,2,2,1,1,3,2,11
1032,3,10,9,6,3,5,2,5,2,2,2,1,1,3,2,11
1033,3,6,10,6,3,4,2,5,2,2,2,1,1,3,2,11
1034,1,2,5,6,3,5,2,5,2,2,2,1,1,3,2,11
1035,7,3,9,6,2,5,3,5,2,2,2,1,1,3,2,11
1036,2,6,6,6,3,4,3,5,2,2,2,1,1,3,2,11
1037,2,6,6,6,3,4,3,5,2,2,2,1,1,3,2,11
1038,1,3,10,6,3,4,3,5,2,2,2,1,1,3,2,11
1039,1,2,7,6,2,4,3,5,2,2,2,1,1,3,2,11
1040,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1041,1,1,9,6,3,5,3,5,2,2,2,1,1,3,2,11
1042,1,2,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1043,1,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1044,3,10,9,6,3,4,3,5,2,2,2,1,1,3,2,11
1045,1,1,12,6,3,5,3,5,2,2,2,1,1,3,2,11
1046,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1047,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1048,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1049,3,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1050,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1051,1,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1052,1,10,9,6,3,4,3,5,2,2,2,1,1,3,2,11
1053,1,10,8,6,4,5,3,5,2,2,2,1,1,3,2,11
1054,3,6,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1055,1,10,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1056,1,10,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1057,1,1,11,6,3,5,3,5,2,2,2,1,1,3,2,11
1058,3,6,8,6,2,5,3,5,2,2,2,1,1,3,2,11
1059,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1060,3,13,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1061,1,6,10,6,3,4,3,5,2,2,2,1,1,3,2,11
1062,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1063,3,10,8,6,3,5,3,5,2,2,2,1,1,3,2,11
1064,7,3,9,6,3,5,3,5,2,2,2,1,1,3,2,11
1065,1,3,9,6,3,5,3,5,2,2,2,1,1,3,2,11
1066,1,7,10,6,3,4,3,5,2,2,2,1,1,3,2,11
1067,1,7,8,6,3,4,3,5,2,2,2,1,1,3,2,11
1068,7,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1069,1,10,9,6,3,4,3,5,2,2,2,1,1,3,2,11
1070,1,6,11,6,3,4,3,5,2,2,2,1,1,3,2,11
1071,1,3,11,6,3,4,3,5,2,2,2,1,1,3,2,11
1072,7,3,7,6,2,4,3,5,2,2,2,1,1,3,2,11
1073,7,3,11,6,3,4,3,5,2,2,2,1,1,3,2,11
1074,3,7,11,6,3,5,3,5,2,2,2,1,1,3,2,11
1075,1,1,11,6,3,5,3,5,2,2,2,1,1,3,2,11
1076,1,1,8,6,2,5,3,5,2,2,2,1,1,3,2,11
1077,1,3,11,6,2,4,3,5,2,2,2,1,1,3,2,11
1078,1,3,11,6,2,4,3,5,2,2,2,1,1,3,2,11
1079,2,5,10,6,3,4,3,5,2,2,2,1,1,3,2,11
1080,2,6,9,6,3,5,3,5,2,2,2,1,1,3,2,11
1081,1,3,11,6,3,3,3,5,2,2,2,1,1,3,2,11
1082,7,3,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1083,7,3,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1084,1,10,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1085,1,10,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1086,1,13,8,6,2,5,3,5,2,2,2,1,1,3,2,11
1087,7,3,11,6,3,5,3,5,2,2,2,1,1,3,2,11
1088,2,6,8,6,2,4,3,5,2,2,2,1,1,3,2,11
1089,2,6,8,6,2,4,3,5,2,2,2,1,1,3,2,11
1090,1,10,7,6,2,4,3,5,2,2,2,1,1,3,2,11
1091,1,6,9,6,2,4,3,5,2,2,2,1,1,3,2,11
1092,7,3,11,6,4,6,3,5,2,2,2,1,1,3,2,11
1093,2,6,6,6,2,3,3,5,2,2,2,1,1,3,2,11
1094,1,1,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1095,1,1,7,6,2,4,3,5,2,2,2,1,1,3,2,11
1096,1,10,4,6,2,5,3,5,2,2,2,1,1,3,2,11
1097,1,1,11,6,3,5,3,5,2,2,2,1,1,3,2,11
1098,1,3,11,6,3,5,3,5,2,2,2,1,1,3,2,11
1099,3,10,11,6,3,4,3,5,2,2,2,1,1,3,2,11
1100,3,7,9,6,2,4,3,5,2,2,2,1,1,3,2,11
1101,1,3,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1102,2,6,7,6,2,5,3,5,2,2,2,1,1,3,2,11
1103,2,12,11,6,3,5,3,5,2,2,2,1,1,3,2,11
1104,7,3,9,6,2,5,3,5,2,2,2,1,1,3,2,11
1105,7,3,10,6,2,4,3,5,2,2,2,1,1,3,2,11
1106,1,2,12,6,3,5,3,5,2,2,2,1,1,3,2,11
1107,2,6,8,6,2,3,3,5,2,2,2,1,1,3,2,11
1108,1,6,9,6,2,3,3,5,2,2,2,1,1,3,2,11
1109,1,8,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1110,3,14,9,6,3,3,3,5,2,2,2,1,1,3,2,11
1111,3,15,9,6,3,4,3,5,2,2,2,1,1,3,2,11
1112,1,3,10,6,2,4,3,5,2,2,2,1,1,3,2,11
1113,1,2,9,6,2,4,3,5,2,2,2,1,1,3,2,11
1114,1,1,7,6,2,5,3,5,2,2,2,1,1,3,2,11
1115,7,3,10,6,4,5,3,5,2,2,2,1,1,3,2,11
1116,1,10,8,6,2,3,3,5,2,2,2,1,1,3,2,11
1117,1,1,8,6,2,4,3,5,2,2,2,1,1,3,2,11
1118,1,2,10,6,2,5,3,5,2,2,2,1,1,3,2,11
1119,3,5,6,6,2,3,3,5,2,2,2,1,1,3,2,11
1120,3,1,14,6,3,5,3,5,2,2,2,1,1,3,2,11
1121,7,3,7,6,2,3,3,5,2,2,2,1,1,3,2,11
1122,7,3,7,6,2,3,3,5,2,2,2,1,1,3,2,11
1123,1,10,9,6,2,3,3,5,2,2,2,1,1,3,2,11
1124,1,1,9,6,2,3,3,5,2,2,2,1,1,3,2,11
1125,1,5,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1126,3,18,9,6,2,4,3,5,2,2,2,1,1,3,2,11
1127,3,18,9,6,2,4,3,5,2,2,2,1,1,3,2,11
1128,1,10,7,6,2,5,3,5,2,2,2,1,1,3,2,11
1129,1,12,7,6,2,5,3,5,2,2,2,1,1,3,2,11
1130,1,3,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1131,3,10,10,6,2,4,3,5,2,2,2,1,1,3,2,11
1132,1,6,13,6,2,4,3,5,2,2,2,1,1,3,2,11
1133,2,1,9,6,2,3,3,5,2,2,2,1,1,3,2,11
1134,1,1,9,6,2,4,3,5,2,2,2,1,1,3,2,11
1135,1,1,12,6,2,5,3,5,2,2,2,1,1,3,2,11
1136,1,10,12,6,2,5,3,5,2,2,2,1,1,3,2,11
1137,1,1,10,6,2,5,3,5,2,2,2,1,1,3,2,11
1138,2,6,7,6,2,3,3,5,2,2,2,1,1,3,2,11
1139,1,3,13,6,2,4,3,5,2,2,2,1,1,3,2,11
1140,1,3,13,6,2,4,3,5,2,2,2,1,1,3,2,11
1141,2,12,12,6,3,5,3,5,2,2,2,1,1,3,2,11
1142,1,5,11,6,2,3,3,5,2,2,2,1,1,3,2,11
1143,1,1,8,6,2,3,3,5,2,2,2,1,1,3,2,11
1144,2,12,8,6,2,4,3,5,2,2,2,1,1,3,2,11
1145,3,12,6,6,2,4,3,5,2,2,2,1,1,3,2,11
1146,2,10,9,6,2,5,3,5,2,2,2,1,1,3,2,11
1147,2,10,9,6,2,5,3,5,2,2,2,1,1,3,2,11
1148,1,1,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1149,1,10,10,6,2,3,3,5,2,2,2,1,1,3,2,11
1150,1,2,12,6,2,4,3,5,2,2,2,1,1,3,2,11
1151,1,3,9,6,2,5,3,5,2,2,2,1,1,3,2,11
1152,3,10,10,6,2,5,3,5,2,2,2,1,1,3,2,11
1153,1,3,8,6,2,3,3,5,2,2,2,1,1,3,2,11
1154,2,10,10,6,3,4,4,5,2,2,2,1,1,3,2,11
1155,1,6,7,6,2,5,4,5,2,2,2,1,1,3,2,11
1156,2,10,11,6,2,5,4,5,2,2,2,1,1,3,2,11
1157,2,12,11,6,2,5,4,5,2,2,2,1,1,3,2,11
1158,1,3,14,6,4,4,4,5,2,2,2,1,1,3,2,11
1159,3,6,8,6,2,3,4,5,2,2,2,1,1,3,2,11
1160,1,5,8,6,2,3,4,5,2,2,2,1,1,3,2,11
1161,1,2,8,6,2,3,4,5,2,2,2,1,1,3,2,11
1162,1,6,6,6,3,4,4,5,2,2,2,1,1,3,2,11
1163,7,3,10,6,2,4,4,5,2,2,2,1,1,3,2,11
1164,3,14,11,6,2,5,4,5,2,2,2,1,1,3,2,11
1165,1,1,11,6,2,4,4,5,2,2,2,1,1,3,2,11
1166,1,10,9,6,2,4,4,5,2,2,2,1,1,3,2,11
1167,1,1,12,6,3,3,4,5,2,2,2,1,1,3,2,11
1168,1,10,12,6,2,10,4,5,2,2,2,1,1,3,2,11
1169,1,7,11,6,2,5,4,5,2,2,2,1,1,3,2,11
1170,1,8,11,6,3,4,4,5,2,2,2,1,1,3,2,11
1171,2,4,11,6,3,2,4,5,2,2,2,1,1,3,2,11
1172,1,1,12,6,2,3,4,5,2,2,2,1,1,3,2,11
1173,7,3,9,6,2,5,4,5,2,2,2,1,1,3,2,11
1174,7,3,9,6,2,5,4,5,2,2,2,1,1,3,2,11
1175,1,13,8,6,2,5,4,5,2,2,2,1,1,3,2,11
1176,7,3,13,6,2,4,4,5,2,2,2,1,1,3,2,11
1177,1,8,11,6,3,5,4,5,2,2,2,1,1,3,2,11
1178,1,3,11,6,2,4,4,5,2,2,2,1,1,3,2,11
1179,1,3,11,6,2,4,4,5,2,2,2,1,1,3,2,11
1180,1,10,1,6,5,10,6,5,2,2,2,1,1,3,2,11
1192,1,1,7,6,3,4,2,5,2,2,2,1,1,3,2,11
1193,1,3,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1194,1,1,2,6,2,4,3,5,2,2,2,1,1,3,2,11
1195,1,1,10,6,3,5,3,5,2,2,2,1,1,3,2,11
1196,1,12,9,6,3,4,3,5,2,2,2,1,1,3,2,11
1197,1,1,10,6,2,4,4,5,2,2,2,1,1,3,2,11
1236,1,1,3,7,3,4,2,5,2,2,2,1,1,3,2,11
1239,1,17,9,7,2,4,2,5,2,2,2,1,1,3,2,11
1240,1,16,10,7,2,4,2,5,2,2,2,1,1,3,2,11
1243,7,3,10,7,2,4,4,5,2,2,2,1,1,3,2,11
1262,1,7,4,7,2,5,3,5,2,2,2,1,1,3,2,11
1303,3,1,2,7,1,6,3,5,2,2,2,1,1,3,2,11
1343,2,1,6,8,2,3,2,5,2,2,2,1,1,3,2,11
1346,1,10,6,8,2,4,2,5,2,2,2,1,1,3,2,11
1400,1,15,8,9,3,5,3,5,2,2,2,1,1,3,2,11
1509,3,1,4,14,3,5,2,5,2,2,2,1,1,3,2,11
1595,7,3,10,20,3,5,3,5,2,2,2,1,1,3,2,11
1228,7,3,9,7,2,4,2,3,1,1,2,2,1,4,1,12
1345,6,9,4,8,2,3,2,3,1,2,2,2,2,4,1,12
1349,5,6,6,8,2,5,1,3,1,1,2,2,1,4,1,12
1369,1,2,2,8,2,4,2,3,1,1,2,2,1,4,1,12
1370,1,2,2,8,2,4,2,3,1,1,2,2,1,4,1,12
1371,7,3,9,8,3,5,2,3,1,1,2,2,1,4,1,12
1386,5,5,9,8,2,4,1,3,1,1,2,2,1,4,1,12
1399,1,2,2,9,3,5,2,3,1,1,2,2,1,4,1,12
1427,2,3,1,9,3,6,2,3,1,1,2,2,1,4,1,12
1444,5,1,10,10,4,7,2,3,1,1,2,2,1,4,1,12
1451,7,3,4,10,1,1,1,3,1,1,2,2,1,4,1,12
1453,2,6,4,10,3,6,2,3,1,2,2,2,2,4,1,12
1478,6,9,10,12,3,5,1,3,1,1,2,2,1,4,1,12
1479,6,6,3,12,3,5,2,3,1,1,2,2,1,4,1,12
1486,6,9,1,12,3,5,1,3,1,1,2,2,1,4,1,12
1489,1,10,4,13,3,5,2,3,1,1,2,2,1,4,1,12
1492,1,2,2,13,3,5,2,3,1,1,2,2,1,4,1,12
1496,2,3,1,13,3,6,2,3,1,1,2,2,1,4,1,12
1501,6,5,6,13,3,6,1,3,1,1,2,2,1,4,1,12
1502,6,5,6,13,3,6,1,3,1,1,2,2,1,4,1,12
1511,2,10,2,14,3,7,2,3,1,1,2,2,1,2,1,12
1516,2,2,2,14,3,6,2,3,1,1,2,2,1,2,1,12
1517,2,12,2,14,3,6,2,3,1,1,2,2,1,2,1,12
1534,1,10,3,15,3,5,2,3,1,1,2,2,1,4,1,12
1537,2,10,2,15,4,6,2,4,1,1,2,2,1,2,1,12
1538,2,5,3,15,4,6,2,3,1,1,2,2,1,2,1,12
1540,1,8,3,15,3,5,2,3,1,1,2,2,1,4,1,12
1568,2,2,23,18,3,6,2,3,1,1,2,2,1,4,1,12
1251,1,10,1,7,3,2,2,2,1,1,2,2,1,4,2,13
1269,1,1,8,7,5,5,2,2,1,1,2,2,1,4,2,13
1298,1,1,11,7,5,6,2,2,1,1,2,2,1,4,2,13
1300,1,1,12,7,3,6,1,2,1,2,2,2,2,4,2,13
1304,1,1,10,7,3,1,6,2,1,1,2,2,1,4,2,13
1325,1,10,19,7,4,8,1,2,1,2,2,2,2,4,2,13
1326,1,12,12,7,4,5,1,2,1,1,2,2,1,4,2,13
1336,1,10,12,8,4,5,1,2,1,1,2,2,1,4,2,13
1337,1,1,5,8,1,4,4,2,1,1,2,2,1,4,2,13
1355,1,1,2,8,4,4,1,2,1,1,2,2,1,4,2,13
1358,1,1,15,8,3,6,1,2,1,1,2,2,1,2,2,13
1359,1,10,10,8,2,2,1,2,1,2,2,2,2,4,2,13
1360,1,2,12,8,5,5,2,2,1,2,2,2,2,4,2,13
1362,1,2,8,8,3,5,1,2,1,1,2,2,1,4,2,13
1365,1,1,6,8,3,6,1,2,1,1,2,2,1,2,2,13
1368,1,10,9,8,4,5,1,2,1,1,2,2,1,2,2,13
1379,1,1,9,8,2,7,2,2,1,2,2,2,2,4,2,13
1380,1,1,5,8,3,5,1,2,1,1,2,2,1,4,2,13
1384,1,1,3,8,3,3,1,2,1,1,2,2,1,4,2,13
1385,1,12,12,8,4,7,2,2,1,2,2,2,2,4,2,13
1393,1,10,10,8,3,4,1,2,1,1,2,2,1,4,2,13
1394,1,10,9,9,3,6,1,2,1,1,2,2,1,2,2,13
1396,1,10,3,9,4,5,1,2,1,1,2,2,1,4,2,13
1398,1,5,18,9,6,7,1,2,1,2,2,2,2,4,2,13
1406,1,10,8,9,5,6,1,2,1,1,2,2,1,4,2,13
1410,1,1,3,9,1,4,4,2,1,1,2,2,1,4,2,13
1411,1,10,9,9,5,6,1,2,1,1,2,2,1,4,2,13
1424,1,1,14,9,5,7,1,2,1,2,2,2,2,4,2,13
1425,1,2,12,9,3,6,1,2,1,2,2,2,2,4,2,13
1426,1,1,14,9,5,6,1,2,1,2,2,2,2,4,2,13
1428,1,10,11,9,4,6,2,2,1,2,2,2,2,4,2,13
1433,1,12,12,9,3,6,1,2,1,2,2,2,2,2,2,13
1436,1,10,11,9,2,6,7,2,1,1,2,2,1,4,2,13
1437,1,10,1,10,4,5,1,2,1,1,2,2,1,4,2,13
1441,1,10,13,10,3,6,1,2,1,2,2,2,2,4,2,13
1442,1,10,6,10,4,5,1,2,1,1,2,2,1,4,2,13
1445,1,2,10,10,3,6,1,2,1,1,2,2,1,4,2,13
1446,1,12,4,10,4,4,1,2,1,1,2,2,1,4,2,13
1447,1,1,7,10,3,5,1,2,1,1,2,2,1,4,2,13
1450,1,10,4,10,4,4,1,2,1,1,2,2,1,4,2,13
1452,1,10,9,10,3,9,2,2,1,1,2,2,1,4,2,13
1454,1,5,10,10,3,8,3,2,1,2,2,2,2,4,2,13
1456,1,10,5,10,3,6,1,2,1,1,2,2,1,4,2,13
1457,1,2,6,10,4,5,1,2,1,1,2,2,1,4,2,13
1458,1,2,1,11,4,5,1,2,1,1,2,2,1,4,2,13
1459,1,10,5,11,3,5,1,2,1,1,2,2,1,4,2,13
1465,1,1,8,11,3,6,1,2,1,1,2,2,1,2,2,13
1467,1,1,7,11,4,4,1,2,1,1,2,2,1,4,2,13
1469,7,10,11,11,4,5,2,2,1,2,2,2,2,4,2,13
1470,1,10,5,11,4,5,1,2,1,1,2,2,1,4,2,13
1471,1,1,7,11,5,5,1,2,1,1,2,2,1,4,2,13
1472,1,1,5,11,4,5,1,2,1,1,2,2,1,4,2,13
1474,3,1,9,11,4,6,1,2,1,1,2,2,1,2,2,13
1477,1,1,13,11,4,5,1,2,1,1,2,2,1,4,2,13
1481,1,1,9,12,4,6,1,2,1,1,2,2,1,2,2,13
1482,1,10,6,12,4,5,1,2,1,1,2,2,1,4,2,13
1483,1,1,4,12,1,5,5,2,1,1,2,2,1,4,2,13
1485,1,17,7,12,5,5,1,2,1,1,2,2,1,4,2,13
1487,1,1,10,12,4,5,1,2,1,1,2,2,1,4,2,13
1490,5,1,5,13,1,4,5,2,1,1,2,2,1,4,2,13
1491,1,1,7,13,4,5,1,2,1,2,2,2,2,4,2,13
1494,1,10,10,13,5,6,1,2,1,1,2,2,1,2,2,13
1495,1,10,7,13,4,6,1,2,1,1,2,2,1,4,2,13
1498,1,10,11,13,4,7,1,2,1,2,2,2,2,4,2,13
1499,1,10,14,13,4,6,1,2,1,1,2,2,1,4,2,13
1503,1,10,11,13,4,7,1,2,1,2,2,2,2,4,2,13
1504,3,1,10,13,4,7,1,2,1,1,2,2,1,4,2,13
1505,3,10,1,13,4,1,4,2,1,1,2,2,1,2,2,13
1507,1,1,13,14,3,6,2,2,1,2,2,2,2,4,2,13
1510,1,10,18,14,4,6,1,2,1,1,2,2,1,4,2,13
1513,1,10,15,14,4,5,1,2,1,1,2,2,1,2,2,13
1515,1,10,9,14,4,6,1,2,1,1,2,2,1,2,2,13
1520,1,10,18,14,4,6,1,2,1,1,2,2,1,4,2,13
1521,1,10,7,14,4,5,1,2,1,1,2,2,1,4,2,13
1523,1,2,12,14,5,6,1,2,1,2,2,2,2,4,2,13
1524,1,1,12,15,3,5,2,2,1,2,2,2,2,4,2,13
1527,1,1,6,15,3,9,1,2,1,1,2,2,1,2,2,13
1528,1,1,10,15,5,5,1,2,1,1,2,2,1,4,2,13
1529,1,10,12,15,4,8,1,2,1,1,2,2,1,4,2,13
1530,1,10,6,15,5,6,1,2,1,1,2,2,1,4,2,13
1533,1,10,17,15,7,5,1,2,1,1,2,2,1,2,2,13
1535,1,10,5,15,4,6,1,2,1,1,2,2,1,4,2,13
1539,1,10,7,15,4,7,1,2,1,1,2,2,1,4,2,13
1541,1,1,5,15,1,6,6,2,1,1,2,2,1,4,2,13
1546,1,10,17,16,4,6,1,2,1,1,2,2,1,4,2,13
1547,1,1,5,16,5,6,1,2,1,1,2,2,1,4,2,13
1548,1,1,12,16,4,8,1,2,1,1,2,2,1,2,2,13
1550,1,1,5,16,4,5,1,2,1,1,2,2,1,4,2,13
1552,1,10,6,16,5,6,1,2,1,1,2,2,1,4,2,13
1554,1,1,9,16,5,6,1,2,1,1,2,2,1,4,2,13
1555,1,5,5,16,4,6,2,2,1,1,2,2,1,4,2,13
1557,1,1,9,17,5,6,1,2,1,1,2,2,1,2,2,13
1558,1,1,11,17,5,6,1,2,1,1,2,2,1,4,2,13
1563,1,10,8,17,4,7,1,2,1,1,2,2,1,4,2,13
1564,5,1,6,17,4,6,2,2,1,1,2,2,1,4,2,13
1565,1,1,23,17,3,6,2,2,1,2,2,2,2,4,2,13
1566,1,1,7,17,2,4,5,2,1,1,2,2,1,4,2,13
1569,1,1,12,18,5,6,1,2,1,1,2,2,1,4,2,13
1570,1,1,7,18,5,7,1,2,1,1,2,2,1,4,2,13
1571,1,1,8,18,4,4,2,2,1,1,2,2,1,4,2,13
1573,1,1,6,18,5,6,2,2,1,1,2,2,1,4,2,13
1574,1,1,2,18,5,6,2,2,1,1,2,2,1,4,2,13
1576,3,1,10,19,5,6,1,2,1,2,2,2,2,4,2,13
1577,1,1,23,19,5,5,2,2,1,1,2,2,1,4,2,13
1580,1,12,9,19,5,6,2,2,1,1,2,2,1,4,2,13
1582,1,10,11,19,5,7,1,2,1,1,2,2,1,4,2,13
1583,1,1,11,19,5,7,1,2,1,1,2,2,1,4,2,13
1584,1,10,8,19,3,7,2,2,1,1,2,2,1,4,2,13
1586,1,1,16,19,4,2,4,2,1,2,2,2,2,4,2,13
1588,1,1,7,19,5,6,2,2,1,1,2,2,1,4,2,13
1589,1,10,9,19,1,5,6,2,1,1,2,2,1,4,2,13
1590,1,1,14,19,4,7,2,2,1,2,2,2,2,4,2,13
1591,1,10,13,19,3,6,2,2,1,2,2,2,2,4,2,13
1594,1,1,11,20,5,6,2,2,1,2,2,2,2,4,2,13
1596,1,1,14,20,4,7,2,2,1,2,2,2,2,4,2,13
1597,1,5,13,20,3,7,2,2,1,2,2,2,2,4,2,13
1598,1,10,14,20,6,6,1,2,1,1,2,2,1,2,2,13
1599,1,7,13,20,5,6,2,2,1,2,2,2,2,4,2,13
1600,1,1,8,21,4,6,2,2,1,1,2,2,1,4,2,13
1602,1,1,13,21,5,6,2,2,1,1,2,2,1,4,2,13
1604,1,1,12,21,5,6,2,2,1,1,2,2,1,4,2,13
1606,1,10,21,22,4,8,2,2,1,2,2,2,2,4,2,13
1608,1,10,14,22,4,3,4,2,1,2,2,2,2,2,2,13
1609,1,10,7,23,5,6,2,2,1,1,2,2,1,4,2,13
1610,1,10,11,23,5,6,2,2,1,2,2,2,2,4,2,13
1611,1,8,15,23,5,6,2,2,1,1,2,2,1,4,2,13
1612,1,1,12,24,5,3,4,2,1,1,2,2,1,4,2,13
1613,1,1,12,24,5,6,2,2,1,1,2,2,1,4,2,13
1614,1,1,14,25,4,7,2,2,1,2,2,2,2,4,2,13
1615,1,1,14,25,5,7,2,2,1,2,2,2,2,4,2,13
1616,1,10,11,26,5,7,2,2,1,1,2,2,1,4,2,13
1618,1,10,10,27,3,6,4,2,1,1,2,2,1,2,2,13
1621,1,10,12,29,6,8,2,2,1,1,2,2,1,4,2,13
1622,1,1,9,29,6,7,2,2,1,2,2,2,2,4,2,13
1623,1,10,19,30,6,7,2,2,1,2,2,2,2,4,2,13
